"en","description/renewable_water_cu_meters_per_person","Actual quantity of renewable water resources per person per year in cubic meters. Renewable water resources refer to the average annual flow of rivers and recharge of groundwater generated from perecipitation, which corresponds to the maximum theoretical yearly amount of water actually available for a country at a given moment. and the resources shared with neighboring countries (geopolitical constraints) have been taken into account."en",",
"en","description/residential_electricity_use_per_person","The amount of residential electricity consumed per person during the given year, counted in kilowatt-hours (kWh).",
"en","description/residential_electricity_use_total","The total amount of residential electricity consumed during the given year, counted in kilowatt-hours (kWh).",
"en","description/residential_energy_use_percent","Percent of total emergy consumption that is used as \"residential consumption\"",
"en","description/roads_paved_percent_of_total_roads","Roads, paved (% of total roads)",
"en","description/rural_poverty_percent_rural_people_below_national_rural","Poverty headcount ratio at rural poverty line (% of rural population)",
"en","description/salaried_workers_percent_of_labour_force","Percentage of all labour force that earns a salary from working.",
"en","description/self_employed_percent_of_labour_force","Percentage of all labour force that works as self-employed workers.",
"en","description/sepsis_deaths_in_newborn_per_1000_births","Sepsis deaths in newborn (per 1,000 births)",
"en","description/sepsis_deaths_in_newborn_total_deaths","Sepsis deaths in newborn (total deaths)",
"en","description/service_workers_percent_of_labour_force","Percentage of all labour force that works in service sector.",
"en","description/services_percent_of_gdp","Services include wholesale and retail trade (including hotels and restaurants), transport, and government, financial, professional, and personal services such as education, health care, and real estate services. Also included are imputed bank service charges, import duties, and any statistical discrepancies noted by national compilers as well as discrepancies arising from rescaling."en",",
"en","description/sex_ratio_0_14_years","Sex ratio (male divided by female, per 100) among population between 0 and 14 years old.",
